customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5955-ERIHD,1,0.0,1,0,-0.5851984004382496,1,1,0.9950277931805424,0.3183169571021569,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0917-EZOLA,1,1.0,1,0,1.6137012404433893,1,1,1.3091074262119398,1.2958199646068407,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
3508-VLHCZ,0,0.0,1,1,1.5729808767233588,1,1,0.8570986421667539,1.1610169046692258,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
4086-ATNFV,0,0.0,1,1,0.06632741908223598,1,1,-0.13167057293208934,0.4410494430134047,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0468-YRPXN,1,0.0,0,0,-0.13727439951791576,1,1,1.1312951471941644,0.6461429008246741,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
5996-NRVXR,1,1.0,1,0,0.3106496014024181,1,1,1.109691786192005,0.8929861260808514,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
3739-YBWAB,1,0.0,1,0,0.14776814652229667,0,0,-0.9775252460166459,0.15887222508375656,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7047-FWEYA,0,0.0,1,0,0.5549717837226001,1,1,1.2758714862086173,0.9637813985885143,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
2000-MPKCA,0,0.0,0,0,1.0436161483629645,1,1,1.4287568102239003,1.170627448130741,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
9762-YAQAA,1,0.0,0,0,0.26992923768238775,1,0,0.5529897911363537,0.7333489950493718,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
5949-EBSQK,1,0.0,1,1,-1.1552834925186746,1,0,-0.11006721192992953,-0.9657692601707449,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
5473-KHBPS,0,0.0,1,1,0.7992939660427822,1,1,1.0282637331838649,1.015203817119924,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0100-DUVFC,1,1.0,1,0,1.5322605130033284,1,1,1.330710787214099,1.263058150927901,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
5397-TUPSH,1,1.0,1,0,1.3286586944031769,1,1,0.20567421810163386,0.9582222578491518,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8950-MTZNV,1,0.0,0,0,-1.2774445836787656,1,1,-0.6584602219847502,-2.0058045041709383,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0326-VDYXE,0,0.0,1,0,1.5322605130033284,1,1,1.0930738161903437,1.2335988795402035,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
6773-LQTVT,0,1.0,1,1,-0.13727439951791576,0,1,-0.9675544640156493,-0.002991193210735326,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
7274-RTAPZ,1,0.0,0,0,-1.2774445836787656,1,1,0.8570986421667539,-1.5613114846553588,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0436-TWFFZ,0,0.0,0,0,1.4100994218432374,1,1,0.6809481601491449,1.104363939518854,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
8566-YPRGL,0,0.0,0,0,-1.2774445836787656,1,1,-1.504314895069307,-2.52625544857037,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0311-UNPFF,0,0.0,0,0,-0.2594354906780068,1,1,0.7989357471609396,0.510489910985915,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
6609-MXJHJ,0,0.0,1,1,-0.0965540357978854,1,1,-1.3181936310507012,-0.17118560944256592,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
2669-OIDSD,0,0.0,1,0,0.6364125111626608,1,1,1.1728400721983174,0.9965193835752034,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
8400-WZICQ,0,0.0,1,1,0.9214550572028734,1,0,-0.3011738669490337,0.7166982441516896,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3834-XUIFC,1,0.0,0,0,-1.0331224013585834,1,1,0.6792863631489789,-0.3452218862675423,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9576-SYUHJ,1,0.0,0,0,0.18848851024232702,1,1,0.8770402061687477,0.7638084567787989,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0410-IPFTY,0,0.0,1,0,-0.055833672077855064,1,1,0.6344178441444933,0.6148675429627912,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2831-EBWRN,1,0.0,0,0,-1.1552834925186746,1,1,-0.626886078981594,-1.05501678864101,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9430-NKQLY,1,0.0,1,1,1.6137012404433893,1,1,-1.3181936310507012,0.35643448886898715,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
8414-MYSHR,1,1.0,0,0,-1.1145631287986442,1,1,0.8853491911695783,-0.5334544710945553,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0247-SLUJI,1,0.0,1,1,-1.2774445836787656,1,0,-1.4976677070686424,-2.5199950345409454,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
9402-ORRAH,0,1.0,0,0,-0.7073594915983407,1,1,0.8886727851699104,0.19792522245565464,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
6483-OATDN,1,0.0,1,1,-0.9924020376385531,1,1,-0.44741200296365274,-0.5904784375440416,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1293-HHSHJ,0,0.0,0,0,0.10704778280226633,1,0,-1.451137391063991,-0.21205393009041348,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
4840-ORQXB,0,1.0,0,0,0.9621754209229036,1,0,1.329048990213933,1.118552390061235,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
7599-FKVXZ,1,0.0,1,0,0.3920903288424788,1,1,1.3755793062185846,0.95217920385179,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
3982-DQLUS,1,1.0,1,1,1.3286586944031769,1,1,0.6975661301508063,1.1014521305814933,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8610-ZIKJJ,0,0.0,1,1,-1.2367242199587352,1,0,-1.477726143066649,-2.221225929274303,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3756-VNWDH,1,1.0,1,0,1.3286586944031769,1,1,1.1961052302006432,1.2045281520695836,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
7801-KICAO,0,0.0,0,0,-0.5851984004382496,1,1,0.31202922611226586,0.17232203461683787,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7673-LPRNY,0,0.0,0,0,-0.38159658183809786,1,1,0.4582673621268844,0.37496882783756574,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
8229-TNIQA,0,0.0,0,0,-1.1552834925186746,1,1,-0.6468276429835875,-1.0640738185230587,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6060-QBMGV,1,0.0,1,0,1.5322605130033284,1,0,-1.4926823160681442,0.21315909548125347,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
7339-POGZN,0,0.0,0,0,-1.1552834925186746,1,0,-0.467353566965646,-1.0091492709485714,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2828-SLQPF,1,0.0,0,0,-0.5444780367182193,1,1,-0.6567984249845842,-0.11177402262719834,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4465-VDKIQ,0,0.0,0,0,-0.5851984004382496,1,0,0.43334040712439253,0.1784453875977418,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
2921-XWDJH,0,1.0,1,0,0.22920887396235737,1,1,0.6211234681431647,0.7198499869796872,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6221-AVQYL,1,0.0,0,0,-1.2367242199587352,1,1,0.28211688010927544,-1.3251177921620492,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2558-BUOZZ,1,0.0,0,0,0.5956921474426305,1,0,0.9983513871808745,0.9554779115614412,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
9257-AZMTZ,0,0.0,1,1,0.7992939660427822,1,0,-1.4843733310673135,0.029840079450653784,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0003-MKNFE,1,0.0,0,0,-0.9516816739185228,1,0,-0.1615829189350795,-0.4129168928775002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0975-UYDTX,0,0.0,1,0,-0.2594354906780068,1,1,0.8421424691652587,0.5212256430987148,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
7743-EXURX,1,0.0,1,1,-0.9924020376385531,1,1,-0.45572098796448335,-0.5851091416900703,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4682-BLBUC,1,0.0,1,0,0.47353105628253944,1,1,0.20567421810163386,0.7406686137729005,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0975-VOOVL,0,0.0,0,0,-1.1960038562387048,0,0,-1.181926277037079,-1.5076159945933263,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5968-VXZLG,1,0.0,0,0,-1.2367242199587352,1,1,-0.6036209209792681,-1.5802517943548764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5569-KGJHX,0,0.0,1,1,-0.9516816739185228,1,1,0.684271754149477,-0.2002995098997259,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4988-IQIGL,1,1.0,0,0,-1.2774445836787656,1,1,0.35191235411625243,-1.6783827844217165,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5201-FRKKS,1,0.0,0,0,-0.30015585439803716,1,0,0.3170146171127639,0.41206544897976854,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9799-CAYJJ,0,1.0,1,0,-1.2367242199587352,1,1,0.1508349170961516,-1.222621895480756,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7730-IUTDZ,1,0.0,0,0,0.43281069256250915,1,1,0.3469269631157543,0.7303030108103853,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0426-TIRNE,0,0.0,0,0,-1.2774445836787656,1,0,-1.4577845790646555,-2.4836576703715845,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
5443-SCMKX,0,0.0,1,0,1.0436161483629645,1,1,0.9817334171792131,1.0925163175260006,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
8295-KMENE,0,0.0,1,1,1.0843365120829946,1,1,0.3884718881199074,0.9531499063758989,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
6738-ISCBM,1,0.0,0,0,0.47353105628253944,0,1,-0.357674964954682,0.5558697970668613,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
9821-BESNZ,1,0.0,0,0,1.369379058123207,1,1,1.3124310202122718,1.2222439172496953,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
3678-MNGZX,1,0.0,1,1,1.4508197855632678,1,0,-1.4893587220678117,0.1874409070933651,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1335-NTIUC,1,0.0,0,0,-0.9516816739185228,0,1,-1.3231790220511994,-1.0862768227982902,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2916-BQZLN,1,0.0,0,0,-0.5444780367182193,1,1,0.6643301901474837,0.30442406332473926,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4558-CGYCZ,1,0.0,0,0,-1.1552834925186746,1,0,-1.4960059100684764,-1.6539376874342928,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
2368-GAKKQ,0,0.0,0,0,1.5322605130033284,1,1,1.624848856243503,1.3163899342599379,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
8710-YGLWG,1,0.0,0,0,-1.2774445836787656,1,1,-0.6601220189849164,-2.006506537533631,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3199-XGZCY,0,0.0,0,0,-0.9924020376385531,1,1,0.3485887601159204,-0.3734482498903098,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3785-KTYSH,1,0.0,0,0,0.8400143297628127,1,0,-1.3348116010523623,0.13954324579824473,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
6814-ZPWFQ,1,1.0,0,0,0.758573602322752,1,0,-1.3215172250510334,0.13025783397098503,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
4063-EIKNQ,1,0.0,1,1,-0.8702409464784621,1,0,-1.4561227820644893,-0.8678702566953636,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
6993-YCOBK,1,0.0,1,1,1.125056875803025,1,1,1.5234792392333694,1.1959910675146321,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
5206-HPJKM,1,0.0,0,0,-0.62591876415828,1,1,-0.3078210549496983,-0.06287041719158803,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
7587-RZNME,1,0.0,0,0,-1.1960038562387048,1,1,-0.7132995229902325,-1.3623049564049055,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0748-RDGGM,1,0.0,1,0,1.5322605130033284,1,1,1.4869197052297147,1.2826661886179587,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
8393-JMVMB,1,0.0,0,0,-1.2774445836787656,1,0,-1.505976692069473,-2.5278300954577455,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
5019-GQVCR,1,1.0,0,0,0.43281069256250915,1,1,0.6676537841478158,0.8146254347306076,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6036-TTFYU,0,0.0,1,0,-0.6666391278783103,1,0,-1.5009913010689746,-0.7635980360302775,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
2550-AEVRU,0,0.0,1,1,1.002895784642934,1,0,-0.37595473195650925,0.7002715378669806,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0969-RGKCU,1,0.0,1,1,0.18848851024232702,1,0,-1.4943441130683104,-0.27017018540011556,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0378-CJKPV,0,0.0,1,0,1.6137012404433893,1,0,1.5733331492383529,1.318554569840381,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
4706-AXVKM,0,1.0,0,0,-0.8702409464784621,1,1,0.6659919871476498,-0.08197492898606333,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5889-JTMUL,0,1.0,1,0,0.7178532386027215,1,1,1.0066603721817051,1.0037734672208691,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
9026-RNUJS,1,1.0,0,0,-1.1145631287986442,1,0,-0.47898614596680894,-0.9445852075739523,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3746-EUBYR,1,0.0,1,0,-1.2774445836787656,1,1,0.32698539911376057,-1.6847482613858116,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2332-EFBJY,1,0.0,0,0,-0.6666391278783103,1,1,-1.4976677070686424,-0.7088557590375313,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
2880-FPNAE,1,1.0,1,0,-1.2367242199587352,1,1,0.31369102311243185,-1.2823739824886222,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1703-MGIAB,0,0.0,0,0,-0.62591876415828,1,1,0.14086413509515497,0.04707552171649271,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
4311-QTTAI,0,0.0,0,0,-0.6666391278783103,1,0,-1.5093002860698053,-0.8034376727081174,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
9474-PHLYD,0,0.0,0,0,-0.7073594915983407,1,1,-0.17653909193657447,-0.09214045690659411,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
4318-RAJVY,0,0.0,0,0,-0.9109613101984924,1,1,-1.4943441130683104,-1.0598529431601122,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
2165-VOEGB,0,0.0,0,1,0.5549717837226001,1,1,1.3440051632154282,0.9950306516433498,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
3612-YUNGG,1,0.0,1,1,1.2879383306831464,1,1,1.476948923228718,1.2109197691991707,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
2254-DLXRI,0,0.0,0,0,-1.2774445836787656,1,1,0.47820892612887816,-1.6470628033339332,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5062-CJJKH,1,0.0,1,1,-0.30015585439803716,1,0,-0.3693075439558449,0.17694970358051007,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
9028-LIHRP,1,0.0,1,1,1.5729808767233588,1,0,1.1778254631988159,1.254180636182876,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
2219-MVUSO,1,0.0,0,0,-0.9924020376385531,1,1,-0.6518130339840859,-0.5498990617658095,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1053-MXTTK,0,0.0,1,1,1.6137012404433893,1,1,1.4586691562268908,1.2988645808765957,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1530-ZTDOZ,0,0.0,1,0,0.6771328748826912,0,0,-0.801374763999037,0.45004456532871695,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1301-LOPVR,1,0.0,1,1,-0.13727439951791576,0,1,-0.31280644595019663,0.2985458350697236,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0853-TWRVK,1,0.0,1,0,1.6137012404433893,1,0,1.3572995392167568,1.2866626829410464,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
8914-RBTSB,1,0.0,1,0,-0.055833672077855064,1,0,0.9651154471775519,0.6931593120296892,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
6212-ATMLK,0,0.0,0,0,0.7178532386027215,1,1,1.0282637331838649,0.9824640519448848,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
8200-LGKSR,1,0.0,1,0,1.5729808767233588,1,0,0.612814483142334,1.1492382538398485,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1568-BEKZM,1,1.0,1,0,1.5322605130033284,1,0,0.8404806721650927,1.1706936190282005,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0670-ANMUU,1,0.0,0,0,1.5729808767233588,1,0,1.0930738161903437,1.2058019138748102,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
6897-RWMUB,1,0.0,1,1,1.1657772395230555,1,1,0.10928999209199854,0.8994444444720828,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0963-ZBDRN,1,0.0,0,0,-0.015113308357824713,1,1,1.044881703185526,0.7272324451036257,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
7594-RQHXR,0,0.0,0,1,-1.2774445836787656,1,1,0.4931650991303729,-1.6434526177172026,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6999-CHVCF,1,0.0,0,0,1.4508197855632678,1,1,1.2409737492051283,1.248823720806601,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
6134-KWTBV,1,0.0,0,0,1.2064976032430856,1,0,-1.3746947290563494,0.211291329631037,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1077-HUUJM,0,0.0,0,1,-1.0331224013585834,1,1,0.2089978121019659,-0.501500026361245,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6331-EWIEB,1,0.0,0,0,-0.5037576729981889,1,1,0.6809481601491449,0.3358485942201018,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0895-LNKRC,1,0.0,1,1,-1.0738427650786138,1,0,-1.505976692069473,-1.4170725291584572,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
2045-BMBTJ,0,1.0,0,0,0.025607055362205634,0,1,-0.17653909193657447,0.38935364365372144,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
8417-GSODA,1,0.0,1,1,-0.1779947632379461,1,0,0.9119379431722362,0.5887973433960206,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
5171-EPLKN,1,0.0,0,0,-0.21871512695797646,1,0,-1.4926823160681442,-0.5051178129896631,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
4452-QIIEB,1,0.0,0,0,-1.0331224013585834,1,0,-0.6933579589882389,-0.8418503531841662,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5998-VVEJY,1,0.0,0,0,-0.2594354906780068,1,1,0.5230774451333633,0.4556381688198649,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1624-NALOJ,1,1.0,0,0,-1.1145631287986442,1,1,0.8321716871642622,-0.46196390704860785,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6741-EGCBI,1,1.0,0,0,-0.0965540357978854,1,1,0.8554368451665879,0.5957124104283642,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7820-ZYGNY,1,0.0,0,0,1.247217966963116,1,0,0.8537750481664219,1.116800655326852,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
4317-VTEOA,1,0.0,0,0,-1.2774445836787656,1,1,-0.46569176996548,-1.9291546622932554,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
9677-AVKED,0,0.0,0,1,0.8400143297628127,1,1,0.6593447991469852,0.9431230021046424,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1670-SVOWZ,0,0.0,1,1,-0.748079855318371,1,1,0.827186296163764,0.10293240405191033,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
2227-JRSJX,0,0.0,0,0,-0.46303730927815856,1,1,1.1429277261953275,0.4134340163336744,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
9847-HNVGP,1,0.0,0,0,-0.62591876415828,1,0,-1.4893587220678117,-0.7715163164834453,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
6696-YDAYZ,1,0.0,1,1,-0.6666391278783103,1,0,-1.4710789550659844,-0.8144023575766025,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
8980-WQFWL,0,0.0,0,0,0.10704778280226633,1,1,-0.08846385092776998,0.45788669307568725,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1730-ZMAME,0,1.0,0,0,-0.015113308357824713,1,1,0.4898415051300408,0.6126582484744401,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6506-EYCNH,0,0.0,1,1,-0.1779947632379461,1,1,-1.502653098069141,-0.41125773994609843,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
4634-JLRJT,0,0.0,0,0,-1.2774445836787656,1,1,-1.4760643460664828,-2.500058539196442,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
9501-UKKNL,1,0.0,0,0,1.0843365120829946,0,1,-0.43411762696232353,0.6902279775818266,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
2560-QTSBS,0,0.0,1,1,1.6137012404433893,1,1,-1.3780183230566818,0.29309012513619614,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
7541-YLXCL,1,0.0,0,0,0.14776814652229667,1,1,0.021214751083194285,0.5710491252176552,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
4795-WRNVT,0,0.0,0,0,0.3106496014024181,1,0,0.011243969082197169,0.5932619302615407,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
6080-TCMYC,1,0.0,1,1,0.3106496014024181,1,1,0.5463426031356892,0.7489152186189186,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0260-ZDLGK,0,0.0,0,1,-0.9516816739185228,1,1,0.2704843011081128,-0.2950363894136517,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
